43902	9.857056	0.367865	3
37418	7.712071	1.684431	3
77590	9.832290	1.219473	1
22170	8.950220	0.640920	3
24457	0.909029	0.537616	1
43201	13.934425	0.850486	3
45675	1.477777	0.555148	1
19742	8.731661	0.923718	3
68968	9.200666	1.132183	1
10167	4.613238	0.229181	2
31584	2.685459	0.233576	1
14452	2.311683	1.192355	2
13264	6.821495	0.379931	2
10538	1.013425	0.355420	2
35641	4.610191	0.287414	1
45496	2.972878	0.759542	1
9209	2.749362	0.073611	2
68715	9.937301	0.433364	1
20146	4.263690	1.647684	2
23422	9.277951	1.145907	3
6963	3.917081	1.222325	2
77824	13.733966	0.529021	1
66484	7.567698	0.461808	1
62267	8.932137	0.668432	1
35977	0.964923	0.203338	1
25464	12.903024	0.874250	3
34934	7.361191	0.072785	3
21479	11.252595	0.958271	3
14114	6.275059	0.851858	2
8667	2.784879	1.662129	2
46400	4.310537	0.040797	1
7245	0.000000	0.487134	2
7431	0.822887	0.684966	2
30641	2.803269	0.003648	1
33429	11.810610	1.384298	3
39064	8.976194	0.338801	3
41288	3.182953	0.517060	1
10028	2.083654	1.403124	2
36988	7.034357	1.378327	3
39838	10.021197	0.161256	3
39747	7.918086	0.033537	3
6724	6.743606	0.852989	2
4663	3.392992	0.604234	2
38107	11.008544	0.732993	3
10474	2.461888	1.045143	2
51430	6.397282	1.303429	3
47913	2.821939	0.035988	1
24137	8.655625	1.496227	3
3470	6.765987	0.389728	2
5338	1.519826	1.550173	2
16497	7.914054	0.499522	3
28243	7.586720	1.672549	3
50197	2.675326	0.815982	1
22840	1.317724	0.827880	2
36027	10.669003	1.534146	3
8686	0.000000	1.153575	2
43373	8.959011	0.689144	3
11527	0.000000	1.189227	2
27299	10.536073	0.188226	3
4804	7.725649	1.610319	2
27444	10.053403	0.694355	3
37978	1.187531	1.382374	1
17286	8.420395	0.554094	2
71925	11.501029	1.015845	1
39608	9.956891	1.546739	3
43882	9.589217	1.401791	3
70238	12.885421	1.348577	1
29377	7.162214	0.697985	3
42896	1.865477	0.757335	1
24917	10.425818	0.921730	3
67833	10.272411	0.272869	1
66777	13.614230	0.888319	1
47887	9.409439	0.295177	3
55512	2.340803	0.586585	1
19718	10.350079	0.109998	3
9916	5.376508	0.515001	2
48523	4.508890	1.680207	1
11602	0.000000	1.522158	2
45632	11.361932	1.103699	3
32868	9.530285	1.310253	3
19130	0.000000	0.840950	2
2706	0.000000	0.607914	2
67502	5.532569	0.733132	1
22120	6.034936	1.113985	1
24891	9.628767	1.570260	3
11372	8.683258	1.107247	2
45772	11.551856	1.482843	3
48484	9.368045	0.685417	3
16621	0.000000	0.274728	2
29770	2.823294	0.010551	1
7709	0.000000	1.258487	2
46137	8.407863	0.357771	3
43446	2.790106	0.806762	1
55943	0.872166	0.511979	1
54927	4.175210	0.444116	1
77331	15.282933	0.641173	1
44970	1.656711	0.703072	1
12994	0.286394	0.201173	2
7812	5.512297	0.736163	2
27426	9.924761	1.034532	3
32669	8.860133	1.213284	3
42410	8.511938	0.775348	3
12333	1.517165	0.230006	2
6325	3.956316	0.810881	2
76936	14.942361	1.462409	1
25250	9.339941	1.196047	3
85156	15.380355	1.637388	1
68028	7.152856	1.040771	1
31263	11.424299	0.176067	3
9682	5.022975	0.806663	2
6529	3.494688	1.272513	2
9487	4.173028	0.877146	2
5128	5.495208	0.802786	2
52635	2.705007	0.589861	1
59981	0.000000	0.973487	1
33589	8.773359	0.618433	3
76826	12.177069	0.139549	1
8259	1.137982	1.494531	2
71135	18.713409	0.057973	1
36660	8.418494	0.882922	3
38848	10.061118	1.414952	3
35039	12.646291	1.597422	3
6262	2.633090	1.221577	2
41398	9.179332	1.261237	3
29426	8.798720	0.556769	3
43253	0.000000	0.793729	1
40486	11.661006	0.854351	3
38267	8.319223	0.167306	3
47388	8.576322	0.700152	3
42345	11.579203	1.264442	3
31279	1.674543	1.585771	1
45968	8.691641	0.376006	3
75919	14.973661	1.620208	1
71310	12.595012	1.336952	1
79630	14.328046	0.014441	1
18912	1.015682	1.404557	2
13817	2.120679	0.544848	2
72332	8.362167	1.280412	1
77949	9.341247	1.646259	1
37461	9.771440	0.882310	3
50841	11.957850	0.792242	3
45505	11.451186	0.830001	3
52595	3.506928	0.153534	1
50975	11.304709	1.233460	3
27817	12.068595	0.880407	3
48891	8.558467	0.628163	3
63187	9.554944	1.311557	1
54053	4.380398	1.389747	1
32300	9.599721	0.899719	3
33342	9.239890	1.501771	3
6767	2.297416	0.981166	2
31362	6.519641	0.489813	3
0	7.955636	0.784235	2
13202	0.958533	0.005271	2
9028	0.000000	0.404027	2
40673	3.101533	1.654617	1
9103	0.000000	0.011694	2
64237	10.324101	0.622897	1
29578	11.985795	0.789579	3
31435	8.428420	0.311521	3
53847	11.261893	0.682919	3
18783	8.842874	0.492570	3
31828	4.558285	1.542997	1
26133	8.158097	0.699675	3
28873	7.729660	0.010926	3
62821	4.413317	0.980206	1
0	5.540067	1.016844	2
32799	11.656181	0.217602	3
15689	0.000000	1.382176	2
4998	2.586202	0.787301	2
15759	2.158550	0.039932	2
34474	11.833392	1.202899	3
8933	2.878663	1.080125	2
60951	8.642856	0.693568	1
10910	5.305574	0.412892	2
12575	3.922873	1.223124	2
67259	13.435413	0.835895	1
34579	11.382589	1.070095	3
66818	11.555617	0.699696	1
35939	9.318714	1.598109	3
52847	2.715908	0.681276	1
19394	5.661714	0.263516	2
12689	0.758666	0.953527	2
31573	7.088738	1.393907	3
48211	13.002293	0.713528	3
70925	9.354045	1.593648	1
68908	11.788184	0.787556	1
50567	2.462572	0.152150	1
9919	2.808825	0.482039	2
30821	12.849102	0.947974	3
42452	2.571396	1.608742	1
17688	2.418029	0.078557	2
42100	2.652926	0.918640	1
10147	2.968322	0.761812	2
36550	8.921849	0.183977	3
3145	3.823682	1.356552	2
11556	3.064567	0.012234	2
6968	10.361334	0.455240	3
24463	5.091154	0.135339	2
66250	9.955266	1.440759	1
14332	8.116683	0.913095	3
32110	9.140843	0.429139	3
9169	2.159220	0.797990	2
66499	9.526102	0.922575	1
15527	4.920743	1.004800	2
39163	14.326883	0.913678	3
11642	3.295430	1.075159	2
75496	9.750711	0.888577	1
76647	18.500323	0.784528	1
8090	0.000000	0.600484	2
76414	8.142134	0.808730	1
35429	8.623997	1.463626	3
25272	9.338362	0.494214	3
36440	10.790170	1.229190	3
62866	5.757275	0.213325	1
79713	15.461187	1.412936	1
74327	9.076397	1.670462	1
46254	10.189941	0.254623	3
35010	10.410911	0.416385	3
39610	2.945215	0.054183	1
64054	7.515789	0.108743	1
74937	7.591509	1.070287	1
39550	11.429512	1.607265	3
35575	11.259444	0.359638	3
22341	9.006738	0.956641	3
8089	0.990966	1.639980	2
15384	2.731545	0.967619	2
1213	2.690794	1.246488	2
4	5.408360	0.176734	2
11587	1.449994	1.505188	2
54105	2.963162	1.461561	1
55637	3.104532	1.483841	1
32027	4.020313	1.532255	1
11529	1.677410	1.005530	2
28748	3.787360	1.289317	1
9930	0.902464	0.855227	2
8859	6.169441	0.110190	2
23574	10.456332	0.731332	3
43538	9.436106	0.382753	3
72313	16.127774	1.352543	1
23318	11.325575	0.653518	3
16662	12.480823	1.269946	3
1554	0.000000	1.419552	2
11348	5.001207	0.255573	2
77565	8.466036	0.264401	1
31510	11.169880	1.540849	3
25330	7.694638	1.250949	3
57195	10.736868	0.280455	3
17954	9.146949	0.711787	3
71847	10.029856	0.870658	1
71439	6.321763	1.003400	1
8234	0.614712	0.511063	2
44211	8.312696	0.451966	3
11240	3.095421	0.474537	2
8889	0.000000	1.558530	2
31794	10.969257	0.259171	3
34401	11.928360	1.190736	3
47062	1.638541	0.015943	1
11681	1.407363	0.673978	2
4108	7.829865	0.703273	2
43211	10.393044	0.070493	3
7894	0.000000	1.326266	2
24280	14.951416	0.233432	3
23699	0.745923	1.276564	1
37633	8.981144	0.003624	3
65682	9.598697	0.114568	1
62887	6.776577	0.660723	1
22719	11.763219	1.171917	3
50435	2.865227	0.221783	1
16108	10.766273	1.207303	3
42752	11.340059	0.344699	3
47628	9.322482	0.202154	3
43032	10.967321	0.696058	3
35041	11.188628	1.039950	3
61584	4.952909	0.157796	1
20859	5.793192	0.449484	3
37903	1.267094	0.520511	1
37955	12.260186	0.232417	3
65568	9.165954	0.818731	1
7938	0.608876	0.035496	2
0	6.045999	0.243722	2
10188	7.403384	0.708690	2
15203	4.599727	0.519432	2
0	5.094733	1.547332	2
11158	1.476836	0.854234	2
39401	12.071424	0.430519	3
10633	1.052987	0.901815	2
10983	0.459096	0.154241	2
48428	9.985564	0.684683	3
10599	0.535109	1.687091	2
60518	7.024984	0.260235	1
16218	0.000000	0.104773	2
77769	14.028190	1.609190	1
46984	10.606781	1.199289	3
7739	2.693952	0.680089	2
49511	3.292969	1.650950	1
75703	11.029669	0.517327	1
72625	13.411331	0.698061	1
679	0.000000	1.567910	2
44543	8.164344	1.349891	3
67479	12.360225	1.698406	1
9475	3.899477	0.338241	2
10795	3.711442	1.500806	2
2604	7.237850	1.548730	2
67577	9.510485	0.634961	1
51315	0.000000	1.137483	1
53835	3.167083	0.997458	1
52414	11.781642	0.769848	3
9507	2.413634	0.435252	2
8234	0.000000	0.027807	2
35676	7.246381	0.941256	3
49971	11.440076	0.077974	3
75348	14.548896	0.214941	1
3391	4.743633	0.659409	2
5895	2.585626	1.162146	2
33359	9.638842	1.543361	3
35514	8.143974	1.203323	3
29416	10.534434	0.826743	3
14417	3.790681	0.203605	2
11856	10.897941	1.323758	2
20933	9.075428	1.423414	3
43613	13.647675	1.173708	3
70546	6.987457	0.183999	1
32931	7.655995	1.066471	3
59603	6.617772	1.111619	1
16334	3.994839	1.617841	2
16103	0.000000	0.063498	2
2662	4.401314	0.515668	2
53270	11.934889	1.045108	3
7913	1.282796	0.225829	2
309	5.954932	1.536088	2
27869	12.610223	0.083654	3
76919	10.459453	1.371133	1
66305	13.253972	0.624750	1
6093	2.460974	0.944259	2
28069	9.934769	0.867132	3
6802	2.133273	0.233357	2
26830	8.472829	0.062095	3
12919	3.477113	0.215157	2
13398	8.261454	0.579363	2
18213	10.026894	1.291433	3
44879	0.662116	0.602989	1
29217	10.158867	0.011333	3
70188	8.941395	0.714826	1
70278	6.209710	0.143151	1
51356	9.624830	1.068975	3
4852	4.206436	0.931680	2
24199	13.847468	0.857320	3
61979	5.345543	1.420142	1
3395	2.353534	0.938972	2
11653	5.797271	0.268104	2
10828	0.958171	0.373078	2
40799	8.709161	0.033268	3
44145	2.565815	0.011032	1
75366	15.170047	1.676912	1
31350	8.959408	0.979508	3
5278	3.144649	0.156211	2
79687	7.812542	0.010801	1
64080	8.187818	0.893739	1
46974	8.598434	0.729480	3
3823	7.295954	0.744497	2
28442	10.986703	0.768347	3
68132	12.463912	1.318790	1
50886	9.046337	0.217436	3
33377	9.290495	0.689027	3
5599	0.221071	0.072742	2
7621	0.241514	0.412756	2
11141	8.456359	1.418474	3
4187	6.074210	1.020178	2
7759	1.030891	1.392942	2
31838	7.562233	1.561740	3
41222	8.581427	0.203830	3
18548	12.973849	0.766545	3
68406	12.196841	0.816486	1
36219	8.059317	0.393810	3
10964	2.713271	0.917186	2
22116	8.510373	1.082047	3
9961	2.959625	1.484381	2
41926	12.302548	1.105370	3
25081	11.945208	0.526694	3
3169	3.932516	1.031750	2
38513	11.317005	0.978725	3
16408	11.978379	0.402470	3
75230	9.334416	0.401462	1
71445	15.211396	1.466988	1
55050	2.243557	0.253926	1
44282	10.441083	1.062937	3
57822	3.879601	0.740365	1
11434	6.219877	0.250278	2
3754	1.292665	1.292005	2
72981	12.089190	1.450841	1
33323	9.487251	1.286159	3
30583	12.906863	1.603764	3
44927	12.421126	0.520110	3
10271	4.912460	1.445316	2
15988	4.159339	0.504843	2
10199	0.572613	1.522052	2
48448	3.522792	0.627976	1
40361	8.609471	0.966788	3
70165	4.832639	0.430091	1
34024	11.085613	1.678291	3
13001	11.292372	0.152491	3
8895	3.077062	1.444053	2
41340	5.786665	0.639842	3
51062	2.191253	1.398668	1
31013	11.842467	1.189449	3
12598	1.504478	1.283885	2
27162	4.044987	1.514825	1
25289	10.519246	1.249025	3
38909	7.913842	0.478719	3
35430	7.985530	0.228833	3
69294	10.665973	1.474540	1
4548	1.451647	0.765136	2
30987	9.544968	0.883689	3
5117	0.857921	0.652728	2
57663	6.139394	0.931513	1
46801	2.126022	0.968124	1
58962	7.169913	0.439221	1
46391	1.381247	0.877485	1
26550	10.783248	0.883178	3
2492	0.679237	1.509381	2
43675	11.627088	1.026290	3
1775	2.418097	0.689562	2
13353	6.699825	0.472763	2
34029	10.970342	0.679940	3
4864	3.648665	0.154012	2
10012	1.477790	0.978224	2
34140	9.976137	0.697801	3
21799	10.892836	0.563578	3
73400	10.046834	1.598728	1
4834	6.263240	0.037171	2
70664	8.849686	0.362105	1
14054	5.141547	0.322661	2
34896	9.449176	0.018782	3
3810	3.171092	0.636461	2
6670	3.296864	0.613137	2
12109	3.627538	0.676214	2
27028	11.762684	1.437950	3
40740	11.444945	0.030236	3
34382	8.325117	1.662222	3
9151	5.499604	1.407173	2
46418	1.591661	0.964585	1
65689	12.522457	0.618381	1
8448	8.198528	1.539951	2
53358	10.563925	1.196158	3
17886	1.076148	0.995377	2
8925	2.750917	0.384400	2
35813	10.171982	1.565129	3
34685	10.272327	0.626072	3
18652	0.000000	0.955619	2
9590	1.213828	0.062901	2
50220	2.757988	1.319579	1
48250	11.086980	0.814565	3
76255	11.340593	1.671576	1
12001	0.000000	0.587369	2
33533	9.653517	1.122577	3
47037	9.725855	0.223388	3
15857	9.321088	0.294789	3
19788	4.366506	1.609150	2
2942	3.761379	1.406617	2
29216	11.847512	0.715252	3
16025	5.313380	0.490318	2
7868	1.695586	0.214638	2
12745	2.339340	0.432767	2
22448	5.467195	1.171228	1
35897	10.550797	1.696266	3
15156	0.863436	1.000087	2
36790	13.191821	0.766231	3
61265	6.682771	0.387876	1
30723	2.223192	0.312894	1
30024	11.112177	0.295976	3
67820	5.208176	1.654117	1
31179	8.624419	0.864528	3
53437	4.553327	0.067440	1
62350	8.510313	1.003132	1
10716	7.034959	1.531383	2
10651	5.003301	0.942000	2
22922	5.789754	0.852779	2
77304	12.004571	0.926114	1
44863	10.835865	0.429002	3
35934	1.989857	0.034656	1
61608	0.897355	1.131595	1
48983	7.831601	1.022007	3
22282	10.863795	0.864006	3
13894	6.998254	1.664048	2
18668	1.728692	1.394611	2
55600	4.005629	0.603001	1
9566	3.407444	1.381675	2
80821	13.089545	1.376696	1
25783	1.605526	0.042335	1
6122	3.680674	0.108845	2
31068	7.031929	0.438422	3
20799	2.792359	0.266361	2
8494	0.955333	0.814018	2
32529	8.623563	0.143975	3
58349	4.167290	1.416943	1
59515	8.402981	0.827143	1
43534	6.618096	0.729041	3
12569	0.170245	0.856861	2
49563	3.756972	0.405721	1
23230	2.076173	0.074987	1
37452	8.700486	0.438346	3
27737	12.648070	0.033975	3
16865	8.176296	0.668989	2
31213	8.429582	1.469142	3
37637	3.998665	0.198472	1
67110	6.354206	0.223035	1
40019	10.047261	1.479211	3
28246	5.301048	0.854251	1
63979	11.252829	0.469127	1
81430	16.987364	0.141958	1
7698	3.001279	0.906595	2
74767	4.324411	1.597482	1
68228	6.625895	0.938948	1
72363	9.241137	1.158093	1
70191	11.489043	1.538947	1
52247	2.638136	0.594005	1
8974	5.951767	1.026117	2
27950	10.606194	0.964271	3
46203	1.635728	0.761733	1
49781	5.614894	1.101694	1
35356	10.920378	0.776201	3
48750	7.772839	1.634284	3
17478	4.785412	0.333859	2
36448	1.591830	0.710299	1
78956	17.584659	1.490013	1
9569	1.881401	0.452929	2
8411	4.514028	0.761692	2
2803	4.403247	1.641740	2
6807	0.172463	0.784371	2
8460	5.036516	0.730382	2
34155	10.058772	0.709045	3
71144	8.404241	0.401973	1
27846	15.225002	0.187656	3
10900	1.685409	0.619947	2
13545	8.548462	0.212776	2
63291	1.726000	1.312187	1
13572	3.756160	1.517668	2
33019	8.719955	0.894443	3
80737	11.625466	1.313460	1
2443	6.389455	1.160704	2
64894	8.446328	0.669063	1
9147	1.830126	0.927920	2
34679	11.223880	0.664255	3
77872	10.179266	0.216129	1
40942	10.560089	1.390229	3
11347	8.878819	0.970007	2
74911	14.303984	0.247810	1
13344	7.124590	0.061754	2
50412	11.417806	0.380792	3
29130	11.110949	1.110845	3
73495	8.860039	0.170337	1
38887	4.894672	0.572488	1
14616	2.108342	1.268298	2
19296	11.267124	0.335263	3
42161	12.721031	0.589606	3
75195	18.795349	0.336882	1
11305	3.683351	1.194459	2
51528	11.215146	0.154667	3
55406	10.280203	0.823462	3
9851	2.378635	0.532903	2
5593	1.229458	0.775411	2
74178	10.430611	0.578808	1
35980	8.068430	0.825686	3
11689	2.260093	1.013395	2
27769	10.658057	0.400727	3
45318	5.722610	0.912282	1
15314	5.750664	1.058866	2
27112	1.527810	0.953112	1
28657	12.836862	0.935874	3
25301	9.437313	0.536244	3
47273	9.161986	0.922302	3
35081	8.058139	1.096813	3
8631	4.526083	0.216855	2
36244	2.518364	0.121347	1
44119	4.210673	1.305458	1
38796	9.393966	1.144400	3
65542	6.802108	1.127714	1
17162	12.015642	0.764771	3
666	3.887897	1.249890	2
45802	8.810053	0.096944	3
51497	11.481878	0.231563	3
6209	1.759631	0.572553	2
36124	1.483719	0.318631	1
42515	10.635411	0.670698	3
67669	6.938570	0.716933	1
16110	7.454569	0.136157	2
47926	4.191647	1.014152	1
32097	8.616006	0.359798	3
46323	12.267242	1.571264	3
37563	11.263175	0.347387	3
29627	4.610645	0.200348	1
53222	3.668875	0.720278	1
59124	2.947921	0.853721	1
34668	9.491118	0.664567	3
70390	15.957494	1.526781	1
69406	13.175782	0.347955	1
55379	1.426351	0.046862	1
34725	11.442168	0.138918	3
29157	6.687991	1.349700	3
43405	6.044433	0.226455	3
51741	9.056176	0.946453	1
0	3.712882	1.515897	2
43983	3.641327	0.443623	1
25734	6.524994	0.469656	1
27135	5.532815	1.060537	1
42580	7.660550	1.651838	3
9801	4.468616	0.557093	2
34185	15.149797	1.358706	3
25629	2.713302	0.446758	1
17434	2.171847	1.199320	2
9467	1.398545	1.516115	2
37070	7.727266	1.535635	3
77043	11.680868	0.688299	1
20912	3.762016	1.685968	2
7676	2.754718	1.431402	2
11811	0.000000	0.444672	2
11862	5.610850	0.367137	2
16484	1.424191	0.711512	2
10977	3.952089	0.048876	2
16185	3.825166	0.493785	2
2031	0.000000	0.151720	2
69501	7.286864	0.932628	1
64117	6.298590	0.510758	1
29529	14.067587	0.596078	3
10021	3.449864	0.455607	2
12054	4.693448	0.460648	2
11371	0.000000	0.403753	2
39168	1.138706	1.324518	1
8241	1.218971	1.591625	2
50477	5.620152	0.983129	1
11303	8.139454	0.513701	2
75410	16.765240	1.169371	1
40881	11.385401	0.896344	3
1442	12.451677	1.597494	3
9602	2.496032	0.413394	2
9722	0.000000	0.683635	2
61647	10.010795	1.086571	1
32474	8.235442	1.450854	3
15070	3.479242	0.752098	2
9057	0.870950	1.626059	2
30897	8.854833	1.037521	3
38300	1.594072	1.628083	1
72853	4.811064	1.422763	1
70369	9.789787	0.279744	1
8427	4.324744	0.647948	2
13206	0.000000	0.502286	2
8243	4.687319	0.394256	2
23541	3.902235	0.123163	1
3994	3.547311	1.197938	2
36387	4.428658	0.939243	1
13765	1.098242	1.552105	2
49561	9.946592	1.602268	3
9731	2.469387	0.828153	2
41006	9.372593	1.525500	3
35814	10.565766	0.652723	3
29225	4.027577	0.031148	1
35714	7.749600	0.842249	3
66251	3.676823	0.724675	1
29821	8.600634	0.742908	3
67041	9.190326	0.592047	1
70282	8.973749	0.883500	1
4376	0.000000	0.495431	2
11909	1.291641	0.283712	2
20050	9.876508	0.293636	3
14070	1.098403	1.422188	2
39657	12.192530	0.226603	3
40022	3.175227	0.183892	1
47161	12.705091	0.990525	3
11633	2.416442	1.564339	2
28822	7.614400	0.435460	3
2281	2.598064	1.648910	2
11400	0.000000	0.626087	2
12119	4.712668	1.419382	2
67202	6.804087	0.536026	1
8413	1.194084	1.082776	2
44283	11.082966	1.376534	3
54558	6.374878	1.477386	3
74597	12.795025	0.358239	1
2918	3.357202	0.889029	2
69034	4.125706	0.944483	1
8595	0.285960	0.418359	2
37101	12.543171	0.105579	3
7148	0.153758	0.794025	2
36601	12.372878	1.444269	3
7107	1.241896	0.674345	2
24567	9.870289	1.142563	3
2769	6.002388	1.538032	2
8674	3.792145	1.362452	2
55313	8.737240	0.745738	3
65129	9.222371	1.504842	1
77980	16.989851	0.866721	1
26330	2.617630	0.796619	1
28886	9.081105	0.339052	3
47181	8.825076	1.303267	3
17415	4.530353	0.428907	2
65464	8.441190	0.596412	1
25581	0.359457	0.302607	2
19506	6.960367	1.539950	2
12398	0.460025	0.743075	2
804	0.765975	1.293691	2
24332	2.653475	0.224576	1
47811	10.831347	1.574295	3
25675	1.522970	0.191703	1
43794	3.692105	0.991694	1
18732	1.889701	0.749819	2
1982	2.644165	1.370021	2
37311	8.611192	1.487021	3
71661	13.213860	0.773114	1
36759	9.125834	0.926120	3
14230	1.768821	0.808606	2
46547	1.720795	0.773446	1
65411	9.110987	1.061785	1
62329	5.999161	1.560692	1
30055	10.541716	0.733866	3
159	0.944766	1.058431	2
46201	4.098640	0.452833	1
9744	0.868567	0.849555	2
47461	11.966165	1.309186	3
9952	0.569590	1.569040	2
35927	0.961342	0.115882	1
9210	1.374123	0.023409	2
29539	12.792540	0.747139	3
13675	3.119725	0.671140	2
78210	15.424314	0.335126	1
62401	6.664579	0.107303	1
6179	7.163544	0.043515	2
18826	7.128979	0.682199	2
45720	8.112497	1.154157	3
24325	1.890481	0.281475	1
38899	11.933503	0.922851	3
38732	8.381873	0.109951	3
25732	12.931391	0.715546	3
4380	2.155900	0.638124	2
13571	0.000000	0.493372	2
31123	9.232512	1.660930	3
41460	10.624935	1.441445	3
24083	0.758047	1.446029	1
8611	11.535087	0.175508	3
68097	10.292638	0.803304	1
33883	2.887420	0.400807	1
31933	9.965805	1.377014	3
29957	9.493356	0.512945	3
28550	8.994384	0.166280	3
41264	10.232874	0.371354	3
26498	1.445286	1.554265	1
50709	5.527809	0.892863	1
68954	8.243070	1.053586	1
10976	2.119600	0.640566	2
64506	8.140626	1.141910	3
63824	7.087754	1.636228	1
40115	4.018110	1.603315	1
68123	9.755171	0.368187	1
27234	13.041702	0.931338	3
12895	1.556857	0.151103	2
52047	11.855164	0.572409	3
72740	11.400581	0.480501	1
61287	10.829641	1.073704	3
48634	9.826853	0.735320	3
19450	0.237731	0.180948	2
3375	3.284789	1.232747	2
45916	8.015247	1.167053	3
27935	14.077877	0.130875	3
19121	0.000000	0.644731	2
37957	12.564069	1.179394	3
1165	0.000000	0.232266	2
